sample_id,timestamp,amplitude_mean,amplitude_std,phase_mean,phase_std,label
bending_4,9,0.755,0.108,0.63,0.234,bending
bending_4,10,0.649,0.099,0.642,0.184,bending
bending_4,11,0.702,0.098,0.642,0.187,bending
bending_4,12,0.672,0.065,0.639,0.187,bending
bending_4,13,0.727,0.096,0.627,0.191,bending
bending_4,14,0.694,0.128,0.613,0.187,bending
bending_4,15,0.7,0.083,0.654,0.193,bending
bending_4,16,0.713,0.092,0.617,0.203,bending
bending_4,17,0.839,0.08,0.673,0.196,bending
bending_4,18,0.77,0.112,0.663,0.194,bending
bending_4,19,0.715,0.082,0.648,0.169,bending
bending_5,0,0.731,0.105,0.785,0.216,bending
bending_5,1,0.617,0.09,0.817,0.227,bending
bending_5,2,0.75,0.128,0.738,0.239,bending
bending_5,3,0.643,0.133,0.751,0.201,bending
bending_5,4,0.618,0.094,0.733,0.211,bending
bending_5,5,0.701,0.145,0.708,0.248,bending
bending_5,6,0.634,0.116,0.692,0.233,bending
bending_5,7,0.558,0.115,0.788,0.226,bending
bending_5,8,0.621,0.12,0.795,0.218,bending
bending_5,9,0.691,0.107,0.801,0.22,bending
bending_5,10,0.669,0.12,0.755,0.198,bending
bending_5,11,0.672,0.133,0.79,0.229,bending
bending_5,12,0.656,0.124,0.766,0.213,bending
bending_5,13,0.713,0.098,0.819,0.245,bending
bending_5,14,0.686,0.084,0.776,0.218,bending
bending_5,15,0.633,0.112,0.813,0.213,bending
bending_5,16,0.649,0.104,0.833,0.217,bending
bending_5,17,0.596,0.077,0.793,0.207,bending
bending_5,18,0.691,0.082,0.748,0.196,bending
bending_5,19,0.68,0.122,0.792,0.201,bending
bending_6,0,0.616,0.033,0.348,0.1,bending
bending_6,1,0.509,0.079,0.506,0.126,bending
bending_6,2,0.523,0.06,0.366,0.133,bending
bending_6,3,0.586,0.033,0.48,0.103,bending
bending_6,4,0.477,0.056,0.418,0.124,bending
bending_6,5,0.631,0.022,0.415,0.143,bending
bending_6,6,0.573,0.022,0.375,0.101,bending
bending_6,7,0.503,0.041,0.427,0.117,bending
bending_6,8,0.498,0.035,0.32,0.115,bending
bending_6,9,0.599,0.008,0.447,0.099,bending
bending_6,10,0.58,0.039,0.443,0.113,bending
bending_6,11,0.606,0.043,0.387,0.114,bending
bending_6,12,0.522,0.04,0.402,0.098,bending
bending_6,13,0.55,0.037,0.476,0.103,bending
bending_6,14,0.441,0.029,0.341,0.12,bending
bending_6,15,0.456,0.016,0.405,0.143,bending
bending_6,16,0.486,0.037,0.452,0.141,bending
bending_6,17,0.579,0.058,0.466,0.087,bending
bending_6,18,0.558,0.053,0.375,0.1,bending
bending_6,19,0.5,0.052,0.419,0.105,bending
bending_7,0,0.409,0.064,0.028,0.087,bending
bending_7,1,0.416,0.034,0.019,0.06,bending
bending_7,2,0.428,0.061,0.099,0.09,bending
bending_7,3,0.4,0.08,0.063,0.093,bending
bending_7,4,0.43,0.067,0.075,0.092,bending
bending_7,5,0.437,0.075,0.044,0.048,bending
bending_7,6,0.389,0.08,0.078,0.086,bending
bending_7,7,0.385,0.06,0.034,0.066,bending
bending_7,8,0.418,0.068,0.113,0.095,bending
bending_7,9,0.358,0.059,0.075,0.053,bending
bending_7,10,0.439,0.054,0.111,0.085,bending
bending_7,11,0.41,0.078,0.0,0.082,bending
bending_7,12,0.35,0.041,0.111,0.058,bending
bending_7,13,0.367,0.107,0.017,0.117,bending
bending_7,14,0.429,0.049,0.114,0.11,bending
bending_7,15,0.381,0.049,0.128,0.09,bending
bending_7,16,0.493,0.069,0.176,0.087,bending
bending_7,17,0.449,0.066,0.078,0.101,bending
bending_7,18,0.45,0.075,0.132,0.092,bending
bending_7,19,0.463,0.039,0.058,0.101,bending
bending_8,0,0.34,0.159,0.489,0.057,bending
bending_8,1,0.282,0.172,0.488,0.041,bending
bending_8,2,0.4,0.21,0.467,0.052,bending
bending_8,3,0.351,0.176,0.405,0.043,bending
bending_8,4,0.378,0.182,0.45,0.037,bending
bending_8,5,0.404,0.155,0.418,0.025,bending
bending_8,6,0.417,0.212,0.48,0.045,bending
bending_8,7,0.303,0.215,0.496,0.024,bending
bending_8,8,0.375,0.153,0.424,0.063,bending
bending_8,9,0.334,0.155,0.43,0.001,bending
bending_8,10,0.384,0.197,0.435,0.002,bending
bending_8,11,0.398,0.174,0.515,0.016,bending
bending_8,12,0.371,0.172,0.47,0.017,bending
bending_8,13,0.356,0.138,0.437,0.04,bending
bending_8,14,0.426,0.166,0.53,0.025,bending
bending_8,15,0.317,0.142,0.526,0.018,bending
bending_8,16,0.323,0.13,0.446,0.033,bending
bending_8,17,0.349,0.154,0.438,0.05,bending
bending_8,18,0.314,0.162,0.526,0.035,bending
bending_8,19,0.393,0.162,0.467,0.015,bending
bending_9,0,0.296,0.102,0.446,0.366,bending
bending_9,1,0.256,0.083,0.353,0.349,bending
bending_9,2,0.262,0.067,0.355,0.392,bending
bending_9,3,0.291,0.09,0.537,0.339,bending
bending_9,4,0.329,0.097,0.463,0.374,bending
bending_9,5,0.186,0.101,0.44,0.328,bending
bending_9,6,0.377,0.105,0.457,0.348,bending
bending_9,7,0.314,0.121,0.436,0.371,bending
bending_9,8,0.235,0.095,0.398,0.383,bending
bending_9,9,0.237,0.11,0.382,0.366,bending
bending_9,10,0.311,0.085,0.456,0.383,bending
bending_9,11,0.266,0.122,0.428,0.394,bending
bending_9,12,0.37,0.094,0.456,0.359,bending
bending_9,13,0.228,0.095,0.356,0.353,bending
bending_9,14,0.309,0.089,0.459,0.378,bending
bending_9,15,0.372,0.109,0.479,0.38,bending
bending_9,16,0.295,0.122,0.457,0.376,bending
bending_9,17,0.29,0.11,0.39,0.357,bending
bending_9,18,0.351,0.136,0.377,0.358,bending
bending_9,19,0.337,0.11,0.457,0.39,bending
bending_10,0,0.737,0.098,0.119,0.253,bending
bending_10,1,0.732,0.067,0.17,0.236,bending
bending_10,2,0.788,0.086,0.089,0.284,bending
bending_10,3,0.73,0.059,0.191,0.26,bending
bending_10,4,0.633,0.063,0.15,0.207,bending
bending_10,5,0.725,0.076,0.077,0.255,bending
bending_10,6,0.722,0.049,0.182,0.267,bending
bending_10,7,0.707,0.069,0.172,0.246,bending
bending_10,8,0.625,0.083,0.095,0.242,bending
bending_10,9,0.794,0.07,0.136,0.26,bending
bending_10,10,0.746,0.055,0.133,0.251,bending
bending_10,11,0.735,0.079,0.265,0.226,bending
bending_10,12,0.77,0.097,0.16,0.237,bending
bending_10,13,0.804,0.029,0.102,0.273,bending
bending_10,14,0.703,0.105,0.06,0.228,bending
bending_10,15,0.695,0.081,0.125,0.24,bending
bending_10,16,0.792,0.103,0.115,0.216,bending
bending_10,17,0.613,0.078,0.169,0.251,bending
bending_10,18,0.718,0.057,0.169,0.284,bending
bending_10,19,0.61,0.071,0.087,0.22,bending
bending_11,0,0.529,0.023,0.655,0.207,bending
bending_11,1,0.468,0.07,0.677,0.246,bending
bending_11,2,0.51,0.074,0.646,0.257,bending
bending_11,3,0.545,0.055,0.678,0.234,bending
bending_11,4,0.608,0.064,0.667,0.23,bending
bending_11,5,0.57,0.073,0.653,0.211,bending
bending_11,6,0.483,0.055,0.735,0.229,bending
bending_11,7,0.498,0.023,0.743,0.246,bending
bending_11,8,0.568,0.078,0.659,0.236,bending
bending_11,9,0.603,0.062,0.696,0.252,bending
bending_11,10,0.56,0.056,0.665,0.25,bending
bending_11,11,0.567,0.082,0.695,0.246,bending
bending_11,12,0.506,0.047,0.706,0.223,bending
bending_11,13,0.527,0.086,0.728,0.24,bending
bending_11,14,0.513,0.056,0.71,0.234,bending
bending_11,15,0.5,0.083,0.676,0.223,bending
bending_11,16,0.552,0.078,0.617,0.23,bending
bending_11,17,0.516,0.068,0.699,0.223,bending
bending_11,18,0.454,0.079,0.611,0.24,bending
bending_11,19,0.522,0.062,0.75,0.295,bending
bending_12,0,0.571,0.133,0.763,0.165,bending
bending_12,1,0.569,0.107,0.737,0.174,bending
bending_12,2,0.573,0.137,0.689,0.196,bending
bending_12,3,0.504,0.076,0.756,0.167,bending
bending_12,4,0.444,0.089,0.697,0.17,bending
bending_12,5,0.456,0.097,0.713,0.191,bending
bending_12,6,0.552,0.11,0.737,0.178,bending
bending_12,7,0.481,0.089,0.784,0.148,bending
bending_12,8,0.519,0.098,0.779,0.155,bending
bending_12,9,0.523,0.112,0.654,0.162,bending
bending_12,10,0.518,0.115,0.758,0.194,bending
bending_12,11,0.469,0.073,0.753,0.159,bending
bending_12,12,0.479,0.124,0.758,0.172,bending
bending_12,13,0.488,0.117,0.759,0.159,bending
bending_12,14,0.425,0.143,0.688,0.194,bending
bending_12,15,0.598,0.108,0.719,0.155,bending
bending_12,16,0.451,0.112,0.821,0.175,bending
bending_12,17,0.495,0.119,0.715,0.189,bending
bending_12,18,0.525,0.097,0.748,0.219,bending
bending_12,19,0.553,0.127,0.703,0.205,bending
bending_13,0,0.207,0.187,0.237,0.331,bending
bending_13,1,0.279,0.178,0.333,0.304,bending
bending_13,2,0.328,0.185,0.167,0.327,bending
bending_13,3,0.215,0.172,0.208,0.297,bending
bending_13,4,0.31,0.165,0.137,0.306,bending
bending_13,5,0.393,0.145,0.232,0.313,bending
bending_13,6,0.267,0.196,0.238,0.314,bending
bending_13,7,0.216,0.197,0.238,0.322,bending
bending_13,8,0.306,0.175,0.169,0.328,bending
bending_13,9,0.31,0.19,0.236,0.313,bending
bending_13,10,0.363,0.177,0.204,0.302,bending
bending_13,11,0.275,0.195,0.248,0.359,bending
bending_13,12,0.31,0.19,0.188,0.315,bending
bending_13,13,0.333,0.203,0.156,0.342,bending
bending_13,14,0.317,0.162,0.237,0.307,bending
bending_13,15,0.163,0.181,0.223,0.326,bending
bending_13,16,0.428,0.192,0.217,0.337,bending
bending_13,17,0.262,0.203,0.228,0.334,bending
bending_13,18,0.253,0.153,0.185,0.334,bending
bending_13,19,0.262,0.19,0.198,0.337,bending
bending_14,0,0.495,0.075,0.193,0.17,bending
bending_14,1,0.543,0.09,0.241,0.155,bending
bending_14,2,0.445,0.067,0.222,0.16,bending
bending_14,3,0.41,0.062,0.324,0.184,bending
bending_14,4,0.423,0.056,0.182,0.169,bending
bending_14,5,0.513,0.05,0.292,0.167,bending
bending_14,6,0.405,0.055,0.27,0.149,bending
bending_14,7,0.424,0.075,0.327,0.182,bending
bending_14,8,0.469,0.006,0.304,0.175,bending
bending_14,9,0.484,0.066,0.308,0.171,bending
bending_14,10,0.505,0.045,0.3,0.15,bending
bending_14,11,0.524,0.026,0.332,0.178,bending
bending_14,12,0.469,0.046,0.223,0.198,bending
bending_14,13,0.584,0.058,0.343,0.171,bending
bending_14,14,0.541,0.068,0.265,0.169,bending
bending_14,15,0.55,0.057,0.228,0.124,bending
bending_14,16,0.494,0.002,0.216,0.15,bending
bending_14,17,0.474,0.06,0.317,0.178,bending
bending_14,18,0.535,0.057,0.141,0.168,bending
bending_14,19,0.413,0.054,0.161,0.164,bending
bending_15,0,0.256,0.212,0.571,0.336,bending
bending_15,1,0.237,0.198,0.555,0.309,bending
bending_15,2,0.22,0.19,0.552,0.35,bending
bending_15,3,0.178,0.195,0.647,0.352,bending
bending_15,4,0.297,0.187,0.628,0.312,bending
bending_15,5,0.223,0.195,0.56,0.326,bending
bending_15,6,0.212,0.179,0.632,0.33,bending
bending_15,7,0.247,0.202,0.591,0.335,bending
bending_15,8,0.221,0.227,0.627,0.334,bending
bending_15,9,0.214,0.196,0.61,0.363,bending
bending_15,10,0.168,0.212,0.645,0.304,bending
bending_15,11,0.228,0.177,0.61,0.326,bending
bending_15,12,0.23,0.19,0.625,0.338,bending
bending_15,13,0.248,0.202,0.617,0.328,bending
bending_15,14,0.322,0.174,0.502,0.297,bending
bending_15,15,0.133,0.212,0.616,0.358,bending
bending_15,16,0.184,0.213,0.592,0.337,bending
bending_15,17,0.268,0.183,0.718,0.36,bending
bending_15,18,0.21,0.177,0.584,0.337,bending
bending_15,19,0.29,0.175,0.603,0.303,bending
bending_16,0,0.439,0.255,0.33,0.204,bending
bending_16,1,0.383,0.265,0.329,0.242,bending
bending_16,2,0.393,0.29,0.388,0.274,bending
bending_16,3,0.378,0.305,0.403,0.216,bending
bending_16,4,0.398,0.276,0.392,0.244,bending
bending_16,5,0.273,0.257,0.442,0.225,bending
bending_16,6,0.34,0.292,0.377,0.246,bending
bending_16,7,0.368,0.293,0.361,0.242,bending
bending_16,8,0.426,0.278,0.442,0.237,bending
bending_16,9,0.407,0.291,0.395,0.245,bending
bending_16,10,0.431,0.294,0.42,0.23,bending
bending_16,11,0.449,0.302,0.4,0.235,bending
bending_16,12,0.419,0.277,0.307,0.239,bending
bending_16,13,0.43,0.321,0.391,0.239,bending
bending_16,14,0.396,0.284,0.422,0.236,bending
bending_16,15,0.421,0.303,0.437,0.234,bending
bending_16,16,0.467,0.299,0.409,0.223,bending
bending_16,17,0.366,0.291,0.357,0.232,bending
bending_16,18,0.362,0.29,0.308,0.235,bending
bending_16,19,0.352,0.288,0.448,0.279,bending
bending_17,0,0.287,0.217,0.752,0.111,bending
bending_17,1,0.351,0.199,0.707,0.148,bending
bending_17,2,0.188,0.128,0.796,0.136,bending
bending_17,3,0.284,0.171,0.754,0.113,bending
bending_17,4,0.236,0.226,0.705,0.124,bending
bending_17,5,0.323,0.205,0.819,0.129,bending
bending_17,6,0.285,0.205,0.788,0.11,bending
bending_17,7,0.198,0.217,0.815,0.123,bending
bending_17,8,0.236,0.166,0.762,0.091,bending
bending_17,9,0.189,0.197,0.719,0.125,bending
bending_17,10,0.255,0.185,0.672,0.101,bending
bending_17,11,0.222,0.173,0.741,0.095,bending
bending_17,12,0.255,0.202,0.716,0.127,bending
bending_17,13,0.195,0.175,0.752,0.132,bending
bending_17,14,0.307,0.23,0.739,0.116,bending
bending_17,15,0.212,0.172,0.769,0.103,bending
bending_17,16,0.325,0.168,0.782,0.098,bending
bending_17,17,0.222,0.208,0.724,0.108,bending
bending_17,18,0.223,0.233,0.726,0.119,bending
bending_17,19,0.253,0.202,0.727,0.114,bending
bending_18,0,0.226,0.204,0.455,0.283,bending
bending_18,1,0.176,0.198,0.509,0.284,bending
bending_18,2,0.123,0.205,0.649,0.265,bending
bending_18,3,0.257,0.188,0.634,0.248,bending
bending_18,4,0.247,0.221,0.627,0.266,bending
bending_18,5,0.126,0.195,0.66,0.277,bending
bending_18,6,0.118,0.181,0.667,0.284,bending
bending_18,7,0.134,0.168,0.573,0.237,bending
bending_18,8,0.188,0.252,0.524,0.27,bending
bending_18,9,0.261,0.218,0.597,0.271,bending
bending_18,10,0.138,0.198,0.616,0.296,bending
bending_18,11,0.165,0.199,0.557,0.279,bending
bending_18,12,0.235,0.216,0.546,0.277,bending
bending_18,13,0.162,0.223,0.596,0.244,bending
bending_18,14,0.185,0.212,0.616,0.264,bending
bending_18,15,0.166,0.183,0.584,0.257,bending
bending_18,16,0.244,0.185,0.61,0.275,bending
bending_18,17,0.243,0.225,0.639,0.281,bending
bending_18,18,0.143,0.182,0.562,0.289,bending
bending_18,19,0.199,0.22,0.654,0.259,bending
bending_19,0,0.302,0.279,0.896,0.271,bending
bending_19,1,0.319,0.273,0.87,0.25,bending
bending_19,2,0.341,0.299,0.816,0.276,bending
bending_19,3,0.328,0.289,0.837,0.271,bending
bending_19,4,0.325,0.291,0.781,0.267,bending
bending_19,5,0.332,0.291,0.884,0.282,bending
bending_19,6,0.275,0.286,0.821,0.27,bending
bending_19,7,0.318,0.302,0.845,0.295,bending
bending_19,8,0.331,0.273,0.813,0.282,bending
bending_19,9,0.238,0.262,0.837,0.289,bending
bending_19,10,0.384,0.285,0.889,0.271,bending
bending_19,11,0.242,0.289,0.805,0.288,bending
bending_19,12,0.317,0.264,0.761,0.27,bending
bending_19,13,0.198,0.279,0.848,0.249,bending
bending_19,14,0.368,0.313,0.786,0.264,bending
bending_19,15,0.368,0.289,0.767,0.267,bending
bending_19,16,0.276,0.312,0.867,0.264,bending
bending_19,17,0.326,0.263,0.799,0.301,bending
bending_19,18,0.321,0.308,0.848,0.296,bending
bending_19,19,0.219,0.286,0.919,0.289,bending
twisting_0,0,0.394,0.265,0.222,0.139,twisting
twisting_0,1,0.474,0.251,0.245,0.159,twisting
twisting_0,2,0.396,0.254,0.113,0.143,twisting
twisting_0,3,0.479,0.222,0.176,0.141,twisting
twisting_0,4,0.461,0.243,0.138,0.139,twisting
twisting_0,5,0.366,0.244,0.175,0.138,twisting
twisting_0,6,0.421,0.218,0.178,0.159,twisting
twisting_0,7,0.512,0.297,0.281,0.116,twisting
twisting_0,8,0.428,0.248,0.192,0.142,twisting
twisting_0,9,0.569,0.227,0.161,0.173,twisting
twisting_0,10,0.418,0.256,0.248,0.15,twisting
twisting_0,11,0.458,0.267,0.152,0.13,twisting
twisting_0,12,0.476,0.207,0.267,0.146,twisting
twisting_0,13,0.457,0.216,0.132,0.132,twisting
twisting_0,14,0.489,0.207,0.236,0.133,twisting
twisting_0,15,0.438,0.254,0.21,0.126,twisting
twisting_0,16,0.48,0.202,0.174,0.143,twisting
twisting_0,17,0.432,0.212,0.235,0.115,twisting
twisting_0,18,0.445,0.252,0.198,0.164,twisting
twisting_0,19,0.446,0.257,0.194,0.153,twisting
twisting_1,0,0.539,0.236,0.68,0.257,twisting
twisting_1,1,0.527,0.255,0.642,0.26,twisting
twisting_1,2,0.484,0.249,0.62,0.247,twisting
twisting_1,3,0.559,0.253,0.599,0.246,twisting
twisting_1,4,0.524,0.229,0.554,0.223,twisting
twisting_1,5,0.385,0.217,0.569,0.279,twisting
twisting_1,6,0.469,0.236,0.556,0.249,twisting
twisting_1,7,0.384,0.236,0.731,0.265,twisting
twisting_1,8,0.461,0.257,0.602,0.236,twisting
twisting_1,9,0.556,0.221,0.61,0.258,twisting
twisting_1,10,0.424,0.256,0.613,0.265,twisting
twisting_1,11,0.5,0.239,0.714,0.238,twisting
twisting_1,12,0.539,0.267,0.717,0.255,twisting
twisting_1,13,0.432,0.285,0.611,0.235,twisting
twisting_1,14,0.462,0.224,0.654,0.24,twisting
twisting_1,15,0.457,0.263,0.659,0.252,twisting
twisting_1,16,0.48,0.244,0.607,0.252,twisting
twisting_1,17,0.496,0.241,0.649,0.235,twisting
twisting_1,18,0.441,0.229,0.6,0.277,twisting
twisting_1,19,0.507,0.222,0.65,0.244,twisting
twisting_2,0,0.284,0.105,0.327,0.254,twisting
twisting_2,1,0.28,0.122,0.304,0.261,twisting
twisting_2,2,0.285,0.114,0.21,0.239,twisting
twisting_2,3,0.323,0.118,0.255,0.233,twisting
twisting_2,4,0.201,0.11,0.333,0.25,twisting
twisting_2,5,0.307,0.112,0.32,0.254,twisting
twisting_2,6,0.225,0.119,0.38,0.297,twisting
twisting_2,7,0.311,0.121,0.304,0.267,twisting
twisting_2,8,0.285,0.133,0.299,0.255,twisting
twisting_2,9,0.227,0.115,0.328,0.261,twisting
twisting_2,10,0.302,0.118,0.235,0.256,twisting
twisting_2,11,0.236,0.102,0.349,0.253,twisting
twisting_2,12,0.25,0.156,0.329,0.254,twisting
twisting_2,13,0.308,0.119,0.254,0.271,twisting
twisting_2,14,0.271,0.125,0.339,0.279,twisting
twisting_2,15,0.259,0.134,0.232,0.27,twisting
twisting_2,16,0.294,0.132,0.274,0.303,twisting
twisting_2,17,0.242,0.143,0.237,0.271,twisting
twisting_2,18,0.316,0.125,0.264,0.264,twisting
twisting_2,19,0.3,0.16,0.245,0.25,twisting
twisting_3,0,0.083,0.247,0.661,0.167,twisting
twisting_3,1,0.345,0.271,0.796,0.19,twisting
twisting_3,2,0.262,0.224,0.8,0.175,twisting
twisting_3,3,0.198,0.269,0.764,0.193,twisting
twisting_3,4,0.156,0.261,0.796,0.181,twisting
twisting_3,5,0.29,0.241,0.749,0.222,twisting
twisting_3,6,0.19,0.28,0.847,0.195,twisting
twisting_3,7,0.198,0.243,0.814,0.217,twisting
twisting_3,8,0.297,0.258,0.8,0.19,twisting
twisting_3,9,0.18,0.281,0.83,0.171,twisting
twisting_3,10,0.172,0.26,0.796,0.169,twisting
twisting_3,11,0.236,0.247,0.783,0.175,twisting
twisting_3,12,0.263,0.256,0.701,0.193,twisting
twisting_3,13,0.127,0.248,0.765,0.156,twisting
twisting_3,14,0.096,0.212,0.815,0.19,twisting
twisting_3,15,0.198,0.278,0.728,0.197,twisting
twisting_3,16,0.226,0.25,0.763,0.207,twisting
twisting_3,17,0.215,0.25,0.731,0.145,twisting
twisting_3,18,0.239,0.235,0.78,0.19,twisting
twisting_3,19,0.23,0.273,0.702,0.199,twisting
twisting_4,0,0.291,0.273,0.556,0.073,twisting
twisting_4,1,0.253,0.285,0.53,0.073,twisting
twisting_4,2,0.236,0.27,0.544,0.08,twisting
twisting_4,3,0.241,0.25,0.603,0.073,twisting
twisting_4,4,0.281,0.254,0.614,0.068,twisting
twisting_4,5,0.226,0.277,0.621,0.076,twisting
twisting_4,6,0.243,0.242,0.679,0.098,twisting
twisting_4,7,0.289,0.239,0.58,0.077,twisting
twisting_4,8,0.16,0.289,0.682,0.125,twisting
twisting_4,9,0.204,0.274,0.675,0.079,twisting
twisting_4,10,0.228,0.234,0.666,0.083,twisting
twisting_4,11,0.22,0.277,0.617,0.087,twisting
twisting_4,12,0.245,0.304,0.603,0.116,twisting
twisting_4,13,0.285,0.278,0.604,0.103,twisting
twisting_4,14,0.262,0.253,0.561,0.092,twisting
twisting_4,15,0.211,0.27,0.662,0.09,twisting
twisting_4,16,0.22,0.299,0.637,0.104,twisting
twisting_4,17,0.143,0.278,0.651,0.118,twisting
twisting_4,18,0.183,0.295,0.692,0.044,twisting
twisting_4,19,0.28,0.284,0.593,0.074,twisting
twisting_5,0,0.108,0.029,0.317,0.332,twisting
twisting_5,1,0.125,0.002,0.179,0.344,twisting
twisting_5,2,0.111,0.035,0.213,0.309,twisting
twisting_5,3,0.14,0.011,0.169,0.358,twisting
twisting_5,4,0.087,0.031,0.272,0.297,twisting
twisting_5,5,0.069,0.006,0.186,0.356,twisting
twisting_5,6,0.109,0.03,0.255,0.327,twisting
twisting_5,7,0.121,0.037,0.188,0.356,twisting
twisting_5,8,0.054,0.028,0.159,0.315,twisting
twisting_5,9,0.123,0.003,0.22,0.294,twisting
twisting_5,10,0.069,0.022,0.231,0.308,twisting
twisting_5,11,0.185,0.012,0.211,0.312,twisting
twisting_5,12,0.149,0.013,0.224,0.285,twisting
twisting_5,13,0.162,0.008,0.235,0.307,twisting
twisting_5,14,0.073,0.042,0.141,0.301,twisting
twisting_5,15,0.193,0.025,0.213,0.347,twisting
twisting_5,16,0.141,0.017,0.241,0.331,twisting
twisting_5,17,0.144,0.056,0.22,0.318,twisting
twisting_5,18,0.057,0.011,0.323,0.341,twisting
twisting_5,19,0.091,0.013,0.165,0.302,twisting
twisting_6,0,0.132,0.163,0.468,0.067,twisting
twisting_6,1,0.057,0.157,0.628,0.076,twisting
twisting_6,2,0.123,0.19,0.515,0.087,twisting
twisting_6,3,0.13,0.179,0.541,0.054,twisting
twisting_6,4,0.116,0.189,0.55,0.08,twisting
twisting_6,5,0.133,0.199,0.619,0.09,twisting
twisting_6,6,0.184,0.177,0.546,0.091,twisting
twisting_6,7,0.17,0.181,0.602,0.06,twisting
twisting_6,8,0.161,0.194,0.503,0.07,twisting
twisting_6,9,0.246,0.198,0.687,0.05,twisting
twisting_6,10,0.174,0.144,0.572,0.091,twisting
twisting_6,11,0.178,0.178,0.624,0.068,twisting
twisting_6,12,0.128,0.186,0.515,0.11,twisting
twisting_6,13,0.139,0.216,0.624,0.059,twisting
twisting_6,14,0.197,0.204,0.52,0.087,twisting
twisting_6,15,0.085,0.226,0.612,0.077,twisting
twisting_6,16,0.2,0.163,0.534,0.073,twisting
twisting_6,17,0.248,0.173,0.486,0.05,twisting
twisting_6,18,0.182,0.182,0.564,0.094,twisting
twisting_6,19,0.129,0.198,0.599,0.07,twisting
twisting_7,0,0.776,0.059,0.0,0.059,twisting
twisting_7,1,0.779,0.079,0.111,0.034,twisting
twisting_7,2,0.757,0.092,0.1,0.095,twisting
twisting_7,3,0.654,0.078,0.039,0.063,twisting
twisting_7,4,0.653,0.048,0.066,0.051,twisting
twisting_7,5,0.703,0.063,0.088,0.04,twisting
twisting_7,6,0.807,0.088,0.081,0.087,twisting
twisting_7,7,0.757,0.055,0.11,0.056,twisting
twisting_7,8,0.698,0.054,0.102,0.038,twisting
twisting_7,9,0.806,0.089,0.065,0.054,twisting
twisting_7,10,0.796,0.047,0.046,0.045,twisting
twisting_7,11,0.734,0.074,0.082,0.039,twisting
twisting_7,12,0.751,0.097,0.073,0.094,twisting
twisting_7,13,0.83,0.101,0.129,0.085,twisting
twisting_7,14,0.718,0.058,0.071,0.025,twisting
twisting_7,15,0.738,0.081,0.108,0.045,twisting
twisting_7,16,0.739,0.109,0.128,0.064,twisting
twisting_7,17,0.742,0.042,0.007,0.087,twisting
twisting_7,18,0.706,0.062,0.11,0.056,twisting
twisting_7,19,0.766,0.11,0.172,0.029,twisting
twisting_8,0,0.345,0.236,0.652,0.361,twisting
twisting_8,1,0.304,0.276,0.722,0.368,twisting
twisting_8,2,0.42,0.228,0.7,0.366,twisting
twisting_8,3,0.367,0.28,0.78,0.364,twisting
twisting_8,4,0.367,0.264,0.663,0.359,twisting
twisting_8,5,0.364,0.267,0.69,0.337,twisting
twisting_8,6,0.34,0.297,0.695,0.385,twisting
twisting_8,7,0.431,0.259,0.702,0.372,twisting
twisting_8,8,0.361,0.241,0.703,0.371,twisting
twisting_8,9,0.398,0.251,0.733,0.375,twisting
twisting_8,10,0.343,0.252,0.699,0.346,twisting
twisting_8,11,0.485,0.254,0.805,0.396,twisting
twisting_8,12,0.342,0.265,0.742,0.33,twisting
twisting_8,13,0.274,0.259,0.715,0.4,twisting
twisting_8,14,0.34,0.297,0.713,0.4,twisting
twisting_8,15,0.377,0.269,0.711,0.373,twisting
twisting_8,16,0.436,0.255,0.719,0.357,twisting
twisting_8,17,0.433,0.275,0.809,0.368,twisting
twisting_8,18,0.354,0.266,0.79,0.357,twisting
twisting_8,19,0.42,0.265,0.616,0.38,twisting
twisting_9,0,0.604,0.095,0.356,0.419,twisting
twisting_9,1,0.534,0.104,0.387,0.432,twisting
twisting_9,2,0.503,0.097,0.281,0.377,twisting
twisting_9,3,0.577,0.09,0.387,0.39,twisting
twisting_9,4,0.552,0.093,0.286,0.383,twisting
twisting_9,5,0.614,0.077,0.388,0.409,twisting
twisting_9,6,0.481,0.099,0.355,0.405,twisting
twisting_9,7,0.552,0.07,0.397,0.395,twisting
twisting_9,8,0.514,0.097,0.292,0.378,twisting
